id,name,alias,collegeDataUrl,collegeDataId
1890,University of Northern Iowa,,University-of-Northern-Iowa,385.0
21366,Wisconsin Lutheran College,,Wisconsin-Lutheran-College,1266.0
666973,The College of Westchester,,,
3575,Howard Payne University,,Howard-Payne-University,1105.0
2654,New Mexico Tech,New Mexico Tech NMT,,
3654,University of St. Thomas (TX),University of St Thomas University of Saint Thomas,,
2665,Vaughn College of Aeronautics and Technology,,Vaughn-College-of-Aeronautics-and-Technology,1246.0
3702,Averett University,,Averett-University,492.0
2912,Brevard College,,Brevard-College,526.0
2681,Canisius College,,Canisius-College,1192.0
666987,Florida National University--Main Campus,,,
1602,Georgia College & State University,,Georgia-College-and-State-University,974
1969,Kentucky Wesleyan College,,Kentucky-Wesleyan-College,1484.0
1621,Lewis-Clark State College,Lewis Clark State College,Lewis-Clark-State-College,897.0
2788,Niagara University,,Niagara-University,1199.0
3720,University of Lynchburg,,,
2981,Western Carolina University,,Western-Carolina-University,1591.0
3461,Dakota Wesleyan University,,Dakota-Wesleyan-University,671.0
2795,Paul Smith's College,Paul Smiths College,,
1155,San José State University,,,
6858,Unity College,,Unity-College,168.0
2537,University of Montana Western,University of Montana Western,University-of-Montana-Western,911.0
1140,California State University--Los Angeles,Cal State University Los Angeles California State University Los Angeles Cal State LA CSULA,California-State-University-Los-Angeles,1080.0
1196,Dominican University of California,,Dominican-University-of-California,875.0
2148,Endicott College,,Endicott-College,1241.0
3048,Heidelberg University,,Heidelberg-University,962.0
7263,"Holy Cross College at Notre Dame, Indiana",,,
3298,Messiah University,,,
3411,Salve Regina University,,Salve-Regina-University,45.0
3366,St. Francis University,St Francis University Saint Francis University,,
2527,University of Providence,,,
2334,Augsburg University,,,
3482,Christian Brothers University,,Christian-Brothers-University,1459.0
2555,Nebraska Wesleyan University,,Nebraska-Wesleyan-University,1118.0
3174,Oklahoma Panhandle State University,,Oklahoma-Panhandle-State-University,854.0
2499,Rockhurst University,,Rockhurst-University,1794.0
32603,California State University--Monterey Bay,Cal State University Monterey Bay California State University Monterey Bay,California-State-University-Monterey-Bay,1829.0
1605,Chaminade University of Honolulu,,Chaminade-University-of-Honolulu,636.0
1678,Eureka College,,Eureka-College,965.0
2930,Greensboro College,,Greensboro-College,838.0
23172,Maranatha Baptist University,,,
1977,Murray State University,,Murray-State-University,1194.0
1258,Pacific Union College,,Pacific-Union-College,1127.0
3168,Rogers State University,,Rogers-State-University,1833.0
1596,Toccoa Falls College,,Toccoa-Falls-College,1548.0
4069,University of Minnesota Crookston,University of Minnesota Crookston,University-of-Minnesota-Crookston,1301.0
3306,University of Valley Forge,,,
3683,Castleton University,,,
1004,University of Montevallo,,University-of-Montevallo,1063.0
3698,Vermont Technical College,,Vermont-Technical-College,573.0
3811,Davis and Elkins College,Davis & Elkins,Davis-and-Elkins-College,847.0
2268,Grand Valley State University,,Grand-Valley-State-University,421.0
3500,Lee University,,Lee-University,1487.0
1821,Marian University (IN),,,
2775,Molloy College,,Molloy-College,236.0
1243,Mount Saint Mary's University,Mount St Mary's College Mount St Marys College Mount Saint Mary's College Mount Saint Marys College Mount St. Marys College,,
2628,Rider University,,Rider-University,82.0
4917,Roger Williams University,,Roger-Williams-University,123.0
2211,Springfield College,,Springfield-College,69.0
1889,St. Ambrose University,St Ambrose University Saint Ambrose University,St-Ambrose-University,978.0
1016,University of North Alabama,,University-of-North-Alabama,1516.0
1177,University of Silicon Valley,,,
600788,University of Washington Bothell,,University-of-Washington-Bothell,2038.0
2144,Dean College,,Dean-College,3689.0
3280,Keystone College,,Keystone-College,2011.0
2939,Lees-McRae College,Lees McRae College,Lees-McRae-College,1250.0
1824,Oakland City University,,Oakland-City-University,390.0
666994,Snow College,,,
3382,University of Pittsburgh--Johnstown,,,
1846,Briar Cliff University,,Briar-Cliff-University,309.0
1212,Humphreys University,,,
2944,Mars Hill University,,Mars-Hill-University,1492.0
1745,Quincy University,,Quincy-University,1796.0
3732,Radford University,,Radford-University,1625.0
1526,Saint Leo University,St Leo University Saint Leo University,Saint-Leo-University,1637.0
1154,San Francisco State University,SFSU,San-Francisco-State-University,775.0
21078,University of Hawaii--West Oahu,UH West Oahu University of Hawaii West Oahu,University-of-Hawaii-West-Oahu,710.0
1149,California Polytechnic State University -- Humboldt,,,
1157,California State University--Stanislaus,Cal State University Stanislaus California State University Stanislaus,California-State-University-Stanislaus,1073.0
3584,LeTourneau University,,LeTourneau-University,938.0
9333,University of Illinois--Springfield,UIS University of Illinois Springfield,,
610134,University of Washington Tacoma,,University-of-Washington-Tacoma,2062.0
2953,William Peace University,,William-Peace-University,1404.0
1951,Alice Lloyd College,,Alice-Lloyd-College,471.0
1905,Bethel College,,Bethel-College,3613.0
3016,Bluffton University,,Bluffton-University,306.0
666997,Bob Jones University,,Bob-Jones-University,2050.0
1958,Brescia University,,Brescia-University,514.0
3838,Carroll University,,Carroll-University,317.0
3492,Freed-Hardeman University,Freed Hardeman University,Freed-Hardeman-University,1043.0
1803,Huntington University,,Huntington-University,1766.0
1495,Jacksonville University,,Jacksonville-University,1177.0
2109,McDaniel College,,McDaniel-College,826.0
3172,Oklahoma State University Institute of Technology--Okmulgee,OSU Oklahoma State University Institute of Technology Okmulgee,,
2846,SUNY--New Paltz,SUNY New Paltz SUNY New Paltz,,
2563,Union College (NE),,,
2033,University of Maine--Presque Isle,UMaine--Presque Isle University of Maine Presque Isle,,
2326,University of Michigan--Dearborn,UM University of Michigan Dearborn,University-of-Michigan-Dearborn,818.0
3531,University of Tennessee at Martin,University of Tennessee Martin,University-of-Tennessee-at-Martin,1546.0
29099,Wentworth Institute of Technology,,Wentworth-Institute-of-Technology,202.0
183789,Berkeley College (NJ),,,
3619,Southwestern Adventist University,,Southwestern-Adventist-University,766.0
4759,CUNY--York College,CUNY York College CUNY York College,,
2926,Elizabeth City State University,,Elizabeth-City-State-University,1021.0
3180,Southwestern Christian University,,Southwestern-Christian-University,1384.0
1086,University of Arkansas--Pine Bluff,University of Arkansas Pine Bluff,,
2041,University of Maine--Fort Kent,UMaine--Fort Kent University of Maine Fort Kent,,
2118,Assumption University,,,
1125,California Baptist University,CBU,California-Baptist-University,1179.0
2460,Culver-Stockton College,Culver Stockton College,Culver-Stockton-College,346.0
3577,Huston-Tillotson University,Huston Tillotson University,Huston-Tillotson-University,1103.0
2120,Merrimack College,,Merrimack-College,206.0
2779,Nazareth College,,Nazareth-College,627.0
4804,New York Institute of Technology,NYIT,New-York-Institute-of-Technology,1042.0
20839,Northern New Mexico College,,Northern-New-Mexico-College,3230.0
9344,Ramapo College of New Jersey,,Ramapo-College-of-New-Jersey,38.0
2380,Saint Mary's University of Minnesota,St Mary's University of Minnesota Saint Mary's University of Minnesota St Marys University of Minnesota Saint Marys University of Minnesota St. Marys University of Minnesota,,
3362,Seton Hill University,,Seton-Hill-University,51.0
9345,Stockton University,,Stockton-University,73.0
2218,Suffolk University,,Suffolk-University,78.0
2551,University of Nebraska at Kearney,University of Nebraska Kearney,,
2899,Wagner College,,Wagner-College,189.0
33733,Beacon College,,Beacon-College,1949.0
2696,CUNY--New York City College of Technology,CUNY New York City College of Technology CUNY New York City College of Technology,,
3708,Eastern Mennonite University,,Eastern-Mennonite-University,1029.0
1867,Grand View University,,Grand-View-University,942.0
1968,Kentucky State University,,Kentucky-State-University,1050.0
1820,Manchester University,,Manchester-University,374.0
1933,McPherson College,,McPherson-College,1158.0
2531,Montana Technological University,,,
3302,Mount Aloysius College,,Mount-Aloysius-College,1273.0
3794,Saint Martin's University,St Martin's University Saint Martin's University St Martins University Saint Martins University St. Martins University,,
2990,University of Jamestown,,,
1585,University of North Georgia,,University-of-North-Georgia,1606.0
3504,University of Tennessee Southern,,,
3946,University of the Virgin Islands,,University-of-the-Virgin-Islands,1564.0
3955,University of West Florida,,University-of-West-Florida,1584.0
3142,Wilmington College,,Wilmington-College,1708.0
3084,Muskingum University,,Muskingum-University,945.0
3669,Wiley College,,Wiley-College,269.0
1142,California State University--San Bernardino,Cal State University San Bernardino California State University San Bernardino,California-State-University-San-Bernardino,1076.0
3023,Capital University,,Capital-University,314.0
2541,Concordia University (NE),,,
121561,Five Towns College,,Five-Towns-College,1210.0
2279,Lawrence Technological University,Lawrence Tech,Lawrence-Technological-University,849.0
1156,Sonoma State University,,Sonoma-State-University,802.0
3919,University of Wisconsin--La Crosse,University of Wisconsin La Crosse,University-of-Wisconsin-La-Crosse,1704.0
3429,Columbia International University,,Columbia-International-University,1466.0
3724,Marymount University,,Marymount-University,1525.0
1146,California State University--Chico,Cal State University Chico California State University Chico,California-State-University-Chico,1083.0
1153,California State University--Northridge,Cal State University Northridge CSUN California State University Northridge,California-State-University-Northridge,903.0
3435,Lander University,,Lander-University,1519.0
1556,Brenau University,,Brenau-University,513.0
2453,Central Methodist University -- College of Liberal Arts and Sciences,,,
3430,Columbia College (SC),,,
3431,Converse College,,Converse-College,1470.0
1563,Emmanuel College (GA),,,
2941,Lenoir-Rhyne University,Lenoir Rhyne University,Lenoir-Rhyne-University,1518.0
39803,California State University--Channel Islands,California State University Channel Islands,California-State-University-Channel-Islands,2004.0
30113,California State University--San Marcos,Cal State University San Marcos California State University San Marcos,California-State-University-San-Marcos,1308.0
1253,Fresno Pacific University,,Fresno-Pacific-University,1162.0
3571,Hardin-Simmons University,Hardin Simmons University,Hardin-Simmons-University,1682.0
1929,Kansas Wesleyan University,,Kansas-Wesleyan-University,936.0
1735,North Park University,,North-Park-University,985.0
1033,Oakwood University,,Oakwood-University,1612.0
1835,Saint Mary-of-the-Woods College,St Mary-of-the-Woods College Saint Mary-of-the-Woods College St Mary of the Woods College Saint Mary of the Woods College St. Mary of the Woods College St. Mary of the Woods College,Saint-Mary-of-the-Woods-College,830.0
3588,University of Mary Hardin-Baylor,University of Mary Hardin Baylor,University-of-Mary-Hardin-Baylor,655.0
2388,University of Minnesota Duluth,University of Minnesota Duluth,University-of-Minnesota-Duluth,990.0
3917,University of Wisconsin--Eau Claire,University of Wisconsin Eau Claire,University-of-Wisconsin-Eau-Claire,1706.0
2394,Winona State University,,Winona-State-University,1707.0
2567,York College,,,
1103,Philander Smith College,,Philander-Smith-College,1218.0
3813,Glenville State University,,,
3287,La Salle University,LaSalle University,La-Salle-University,426.0
1945,Sterling College (KS),,,
2668,Alfred University,,Alfred-University,11
3418,Anderson University,,,
3235,Arcadia University,,Arcadia-University,126.0
3478,Austin Peay State University,,,
2693,CUNY--John Jay College of Criminal Justice,CUNY John Jay College of Criminal Justice CUNY John Jay College of Criminal Justice,,
8770,Fairleigh Dickinson University,FDU,Fairleigh-Dickinson-University,3424.0
3296,Marywood University,,Marywood-University,176.0
7728,Middle Georgia State University,,Middle-Georgia-State-University,3370.0
2422,Mississippi University for Women,,Mississippi-University-for-Women,972.0
2086,Mount St. Mary's University,Mount St Mary's University Mount Saint Mary's University Mount St Marys University Mount Saint Marys University Mount St. Marys University,,
2951,North Carolina Wesleyan College,,North-Carolina-Wesleyan-College,1604.0
1047,Troy University,,Troy-University,1554.0
1597,Truett McConnell University,,,
3008,Valley City State University,,Valley-City-State-University,711.0
2293,Lake Superior State University,,Lake-Superior-State-University,1788.0
2308,Olivet College,,Olivet-College,1806.0
21854,St. Augustine College,St Augustine College Saint Augustine College,St-Augustine-College,1891.0
1785,Anderson University (IN),,,
1787,Bethel University (IN),,,
1150,California State University--Sacramento,Cal State University Sacramento Sac State California State University Sacramento Sacramento State,California-State-University-Sacramento,625.0
3771,Central Washington University,,Central-Washington-University,929.0
3165,Oklahoma Christian University,,Oklahoma-Christian-University,702.0
2371,University of Northwestern--St. Paul,,University-of-Northwestern-St-Paul,387.0
1293,Vanguard University of Southern California,,Vanguard-University-of-Southern-California,1137.0
3943,University of Puerto Rico--Humacao,University of Puerto Rico Humacao,,
3809,Bluefield State College,,Bluefield-State-College,510.0
3451,Coastal Carolina University,,Coastal-Carolina-University,1645.0
2989,Dickinson State University,,Dickinson-State-University,873.0
1976,Morehead State University,,Morehead-State-University,1530.0
2950,North Carolina Central University,NCCU,North-Carolina-Central-University,1092.0
1110,University of Arkansas at Fort Smith,University of Arkansas Fort Smith,University-of-Arkansas-at-Fort-Smith,615.0
3455,Voorhees University,,,
2986,Winston-Salem State University,Winston Salem State University,Winston-Salem-State-University,1596.0
1847,Buena Vista University,,Buena-Vista-University,310.0
2369,North Central University,,North-Central-University,1786.0
3926,University of Wisconsin--Whitewater,University of Wisconsin Whitewater,University-of-Wisconsin-Whitewater,1694.0
2690,CUNY--Queens College,CUNY Queens College CUNY Queens College,,
3041,Defiance College,,Defiance-College,348.0
8155,The Evergreen State College,,,
2076,Hood College,,Hood-College,1508.0
3297,Mercyhurst University,,Mercyhurst-University,201.0
1937,Ottawa University,,Ottawa-University,925.0
2848,SUNY--Oswego,SUNY Oswego SUNY Oswego,,
1946,Tabor College,,Tabor-College,1156.0
3328,West Chester University of Pennsylvania,,West-Chester-University-of-Pennsylvania,207.0
3806,Alderson Broaddus University,Alderson Broaddus Alderson Broaddus College,,
7993,California State University--Bakersfield,Cal State Bakersfield California State University Bakersfield,California-State-University-Bakersfield,868.0
2464,Fontbonne University,,Fontbonne-University,827.0
3869,Mount Mary University,,Mount-Mary-University,846.0
1880,Mount Mercy University,,Mount-Mercy-University,383.0
