id,rankingType,name,urlName,region,fundingType,rank,location,tuition,totalUndergradEnrollment,costAfterAid,percentReceivingAid,acceptanceRate,hsGpa,engineeringRepScore,businessRepScore,computerScienceRepScore,nursingRepScore,sat25,sat75,act25,act75
3809,regional-colleges-south,Bluefield State College,bluefield-state-college,south,public,48,"Bluefield, WV",15282,1243,,,90,3.4,,,,,850,1070,17,22
3451,regional-universities-south,Coastal Carolina University,coastal-carolina-university,south,public,48,"Conway, SC",27394,9500,13754.0,19,70,3.7,,2.2,< 2.0,,1020,1180,19,25
2989,regional-colleges-midwest,Dickinson State University,dickinson-state-university,midwest,public,48,"Dickinson, ND",11218,1381,,,99,3.2,,,,,920,1082,17,22
1976,regional-universities-south,Morehead State University,morehead-state-university,south,public,48,"Morehead, KY",14142,8621,22735.0,36,77,3.5,,2.0,,3.1,988,1160,20,26
2950,regional-universities-south,North Carolina Central University,north-carolina-central,south,public,48,"Durham, NC",19291,6067,28289.0,12,87,3.2,,2.0,,2.7,850,1010,15,19
1110,regional-colleges-south,University of Arkansas at Fort Smith,university-of-arkansas-fort-smith,south,public,48,"Fort Smith, AR",16428,5830,,,,,,2.0,,2.9,,,,
3455,regional-colleges-south,Voorhees University,voorhees-college,south,private,48,"Denmark, SC",12630,368,,,64,,,,,,700,860,12,17
2986,regional-universities-south,Winston-Salem State University,winstonsalem-state,south,public,48,"Winston-Salem, NC",16188,4656,,,68,,,,< 2.0,3.0,890,1030,16,19
1847,regional-universities-midwest,Buena Vista University,buena-vista-university,midwest,private,49,"Storm Lake, IA",37518,1456,22041.0,87,56,3.5,,,,,950,1120,19,24
2369,regional-colleges-midwest,North Central University,north-central-university,midwest,private,49,"Minneapolis, MN",26280,1085,,,90,,,,,,980,1175,18,24
3926,regional-universities-midwest,University of Wisconsin--Whitewater,uw-whitewater,midwest,public,49,"Whitewater, WI",16601,10428,22539.0,11,94,3.3,,2.3,,,990,1200,19,24
2690,regional-universities-north,CUNY--Queens College,queens-college,north,public,50,"Queens, NY",19208,16702,32441.0,27,53,3,,,2.3,,1040,1190,22,27
3041,regional-colleges-midwest,Defiance College,defiance-college,midwest,private,50,"Defiance, OH",33910,562,,,96,3,,,,,800,1010,16,22
